TRANSACTION_ID,DATE,DESCRIPTION,TRANSACTION_TYPE_ID,CATEGORY_ID,ACCOUNT_ID,VALUE
8615,11/10/1999,PRGLVISHDY0B981SQDKT,3134,9530,7085,10325
8616,13/01/1996,3W2MB4JQO7WHNWWYW7GP,5726,4720,3239,19751
8617,04/09/1979,BHNUFI1981QELRQG1YL3,9239,9145,564,10686
8618,01/03/1979,HYJ7MIJV0YF0RNU2SJJE,7275,837,4809,45046
8619,14/03/2000,M828225UBVUQ6MDJ5VBP,9966,8183,7934,4571
8620,09/03/1977,UAULEL5V5U4ZM3YF2KJF,2419,808,1686,22961
8621,08/06/1992,H25GS7L26UQU0XV86SH5,1766,176,8187,29973
8622,01/04/1988,DY35EHCSWHIZD4HDBO5I,6305,5522,5345,31667
8623,06/05/1990,Z96J489E9WU2T0B9DOLP,9182,6726,8326,28285
8624,03/11/1999,2GS9GY5SKPXGYXIIS9R3,6370,8144,2584,28653
8625,15/04/1980,HX9CKIY6J8S7E9P64S51,7434,9763,3593,13752
8626,08/12/1986,LQT9SXUQVW0WBT3KC9DJ,5310,84,9399,13204
8627,25/02/1995,9L06A9NJ49SFRFAOWCYP,2674,579,9044,18966
8628,23/03/1983,QH7ZMY41I50JAHSFZHSM,9235,7977,5879,45282
8629,26/08/1980,VVELG4SYIUQZWE1J761J,948,8734,4275,1332
8630,19/11/1998,LATDM1EAWJDEYICCDXH7,5158,2927,9674,49833
8631,21/01/2001,L46KI4BX2FBQ2EZ6S02S,2210,1373,9048,12195
8632,21/12/1982,M77WLA4US0JUNN1JLURA,652,8052,5482,6618
8633,29/06/1992,K2SZW899AWHVW0OBCIIT,9844,3508,3294,10306
8634,14/04/1998,25UW5DMQ8RNY3MP5Y8S4,7319,2177,5536,30073
8635,04/03/2002,AEMYUT2DNSKSN544CVXK,7294,5311,3129,28815
8636,24/05/1978,K5RX99GKAG7WW3U3RB2X,4574,1608,7357,15822
8637,08/11/1989,84TWCLUBREH5WNKCU494,5491,1433,143,45357
8638,29/07/1988,AW3IV4HVN7HTBXJ088K9,6577,5473,9367,20480
8639,20/07/1989,Q5RILQ1EEXXEO329PY4M,4598,7313,7724,7942
8640,04/09/1979,KZ3NV6LGZCBVUIFHGBSR,8397,9382,1714,23851
8641,20/05/1999,14JAJ2P53E80KQMT2637,699,4338,876,10936
8642,23/11/2000,F024HX13QJ0LG5B22Q74,2554,867,801,49669
8643,04/06/1983,2A7QAJEZNA5YC1MNI3YX,9708,547,7491,46512
8644,02/01/2004,XIRDVQKA45EDCJPHD8VE,4961,3235,8923,27056
8645,02/04/1985,S0B8YUNZMUWDBGHYNEX5,4345,1304,2867,7739
8646,21/12/2004,V26MTP2Q44EOMPJFOQW7,1759,4869,2265,6317
8647,30/09/1988,EX3LS5XKRDJ7478MM8YC,1809,4829,303,32607
8648,13/10/1981,D5C7XQRBYN63MAOPXVUC,4224,9624,2174,44090
8649,17/03/1989,HLSREWWTZUW4LGIRM8H9,5470,8366,909,36356
8650,28/03/1978,CMR3UAHLJ4S32KZC19RU,3207,2619,4560,13934
8651,20/06/2003,8GAZZ4VHL11RA6626RTX,7729,9217,8482,33178
8652,24/01/1986,D33W1LJO8Z3Z3ETA4BFP,8323,188,7764,46953
8653,27/12/1989,3AONDMMQS070FD3I4BMT,9818,1710,6707,30078
8654,29/05/1995,1E14626RZUQZXJ4QTAWN,9964,3302,2494,33328
8655,16/01/1991,X4ASSSYKG6Z66OD8UR4W,6933,4180,1370,7710
8656,14/09/2004,U2K35WY3HE60DSMO99PF,7585,3504,1068,33074
8657,27/06/1985,ZOXRI9LVLJNV4XX4YDUR,6511,3366,3039,25113
8658,18/02/1983,2AGVG3V0T71LOCNMUZ72,7883,4301,8619,4795
8659,03/02/1985,G6MI22SRVZ9GVI2NSHNG,6844,9962,6149,12444
8660,29/08/1985,EEBKGJ85EO1D2SOUUP8F,2822,3855,3017,12672
8661,25/04/1994,FO7UT4N7JIUFBNPSQ2FI,3863,5172,5998,10918
8662,14/06/1992,J3DGFZ9S2QBPK58Z8XMB,6901,9140,435,37396
8663,02/04/2001,8HDLKBEMGLZFOH4UAT6U,918,3180,3311,7069
8664,07/09/2002,8T8KE0YVXFXS0QV1135V,9593,9836,6318,34307
8665,28/11/1983,T8H7VMUN8BX0UKPQY3B7,2382,7018,606,41019
8666,21/06/1981,0607DCFYFVCHLTE6F237,1381,4961,223,10266
8667,08/12/2002,MOZPMF49X8TPVJYDK8I8,3337,1556,2167,11906
8668,23/06/1999,M4V5ZLVNWBJ4LUDOCL42,3895,4739,7289,8117
8669,16/10/1981,O4PXVP7DCT0G47825SF6,4099,2136,7031,17775
8670,29/07/2000,1Y1F2N4843IJG9CZX8UV,4962,6653,7495,10625
8671,12/06/2000,ACUXRG8AATE109F7VDY7,1157,3485,5055,13588
8672,29/05/1994,ZC1DR3S57QMW73T0RXRD,7646,5946,1336,20198
8673,07/03/1997,HU3QKFBQ081MI3NY51MY,3134,7941,4298,4454
8674,24/03/1980,SI5CUDJUL8PHX4947MN6,6937,5601,72,43268
8675,29/01/2003,AVX4W5S72Z0P5YEQD9D1,1613,5367,7871,25210
8676,16/08/1983,ZX6N6CIDSXU040CFLDG6,1100,8871,718,10457
8677,30/02/1997,7X7L37HC8C3C70QS3QFG,9938,2387,1018,14385
8678,14/03/1992,1LG2XVENVQ22L1M14BY8,8930,3716,7878,33134
8679,10/02/1986,GHET6ORZDAAVIR93SYKV,7241,6966,3974,14806
8680,08/03/1980,28IR2POKYD0ONC71PWUY,1956,6275,5078,49749
8681,04/05/1982,Y93LZY41CFJFQG5LR1QN,6222,1099,5720,21186
8682,15/10/2002,LFGE1XMKOP451E6T0LHL,2842,329,6265,42762
8683,24/02/1981,ES77MZ2DICRNE6L6NMBQ,9,7413,990,23722
8684,04/05/1981,WK3Y3BEJMDR75Q4WYR36,7475,3616,1773,11255
8685,24/09/1992,SBUNZX5JV9VFFX2EHPEZ,8813,7567,9861,4286
8686,25/03/1983,XENPO14LL7FKIOPA66H4,3382,4128,9252,49977
8687,23/06/1995,XAWGBNNMA2DWUMQXKEFP,9204,7354,4871,34441
8688,18/01/1987,VRW7Z97ZR4QIMHNNTVSO,2030,1476,8776,27700
8689,07/10/2004,B05OJER4A045C0CAL6UQ,740,2158,7770,19383
8690,03/10/1993,NIUOCEZ1WY126GHWZ4SU,2063,8311,1200,3037
8691,24/12/1993,2CEDPCIES6TXGBM728EQ,2835,5216,9853,39768
8692,09/12/1978,ZKMT8HWZ5WHQGNFFLGFP,1070,7806,9553,5848
8693,15/09/1988,8FEECHICTDKRDBHMAZ00,5240,6812,6466,28612
8694,15/03/2002,417NBUEK6R4GL2PF2HIP,5227,6796,4433,7064
8695,29/05/2003,8IU478WGOC3Z1NHQK83L,7780,8004,9250,11182
8696,15/09/2002,1EUL0R88BUGNLSCQWCJ7,2859,523,7217,18871
8697,16/08/1997,S3NW3J6B9X4TRN26QI9A,6717,2624,7424,11028
8698,11/01/2003,Y9DU26EI12UXH6G9U062,7080,4199,783,36948
8699,06/09/1991,08WYLEQHK6LLKQRX81TS,114,739,6946,37404
8700,30/10/1983,E9XEZM425O7EAT3BQ2JU,6313,2777,8209,15278
8701,10/05/1987,XJJKE1HKWFFRSCSM35GA,8326,4522,7061,32804
8702,04/06/1995,8WCRT6A096MDQO6RF2QU,7999,5463,4587,29911
8703,09/12/1978,NM2EWNZ0TMMYHW42PPGU,8201,8856,9418,12984
8704,16/08/1997,MUN3BH2HU4FZVP3GU6RC,2822,3089,2055,42144
8705,11/11/1978,0IT0XYL9Z33T9U4XWKM0,3434,5041,7029,40309
8706,16/07/1981,ABO3KBAN51IU1G8R6LRS,7544,3416,5733,27928
8707,26/10/1985,9WSBPW5ZJI94FVL7E8D8,9778,8879,5544,3129
8708,19/10/1999,SF5S74FOO78J3PL7K6WK,6333,254,577,27885
8709,29/02/1984,P7SD1UT3OBS1KX1XL7C0,2194,8313,5458,47437
8710,24/11/1986,1AKRIVVCIF3E0XETIMRN,6770,5297,1524,33388
8711,07/01/1997,T0O0T3LIE8TTQV02OGRH,9443,7174,6871,36572
8712,25/01/1982,WVNKRTDFNVV2QNMP7TGZ,5029,8021,3309,1970
8713,17/01/1993,4UPU29TW96TAQ04O3X8K,22,1500,9881,6281
8714,25/08/1978,6SK3E7KNTJCLTQM38BTD,4284,6936,1231,17259
8715,24/10/1984,3ISL2KOAZ4218K8B1VG7,9061,171,8175,5132
8716,03/01/2004,HNBGK1LS25EOK583E0M9,5264,4792,5422,22143
8717,29/07/2000,PZPJ7DS9RKF53W4NF2XV,5068,3608,2465,27124
8718,09/07/2004,UHG81PXEMG3ERSYLYN09,4980,2467,5179,47462
8719,07/07/2002,5Z1G9VW6L53PT4LUR5W7,734,9666,2819,35474
8720,29/05/2004,KSCZ9G6X5WFEACPR82N0,8218,6201,9227,49147
8721,29/04/2001,4HU2KO9A3HPOYKA0Y04T,8877,9055,9291,49382
8722,14/11/2003,GNVHJLJCXHLHEEO0SFOK,7081,5566,4318,38130
8723,05/06/1985,AE6G5W53XNPK8SLBN5CG,1955,3086,1152,16532
8724,03/12/2004,AEBS43A6XT519VXLID6Z,5044,7296,4760,4580
8725,30/03/1984,9RNXCCDYY8NCIILK78TR,6102,7488,488,23224
8726,21/04/1984,CVDPDOOVWJ6HECTIUF4C,3445,1619,802,1636
8727,04/05/2004,VRMQBZGNYOB4EHENU25R,4685,4643,4154,5112
8728,27/07/1993,5XDTIMJP57QLPOKUCVDD,9146,8220,1012,45241
8729,10/10/1983,T4H2NC0YXG43WEE6OVGB,4109,5610,8951,33261
8730,13/02/2000,PA7040FH8LAIE8EP29Y2,2575,6786,7621,8896
8731,19/03/1983,YEDOEC54DWEWZG510JZT,4446,675,6279,38634
8732,11/05/1998,HYU5TCSI1604IWTZEDNE,1885,1052,2506,3157
8733,20/09/1986,MN2PJ2PSAKHPDMXUJUQM,3692,7876,8016,5480
8734,22/05/1981,OXKN69NJLFFD7SPUAGU6,9039,7660,331,42592
8735,16/05/1978,65NQ6HJF99YWHUN6SRB9,1462,5878,8303,44813
8736,24/10/1998,NRQVSRXBVAAX30NQ9HKG,2071,2380,3836,36618
8737,02/08/1983,AW3HIHGG4SR8DRHS13K8,3535,1603,9443,14727
8738,13/09/1980,7CMYCXXGVDJ6JBSYK6HS,9755,7760,7729,21985
8739,29/03/2001,QDHT7XCUD3SF6NGR7NMZ,7007,5459,772,26405
8740,08/10/1985,8OG01RIAJ6P20KDNBBYU,7952,3990,9083,18762
8741,13/07/1981,301WIUQZZNHERU5RD2SA,225,739,4260,36006
8742,27/08/1982,F7WRM9FURH22DGGVIADK,7463,4173,3931,5597
8743,04/09/2001,PKTF5CLKCENBG2T8YUEJ,2259,6130,5666,22347
8744,16/03/2002,0OBGD9SVJZ73SKTGY4Q4,8552,9461,7561,20587
8745,21/03/1994,G8IDZJTHM7FFP8CLRF44,5317,2475,9517,24096
8746,18/12/1998,2G9K5BOHAYZ24VZCL7K1,101,7731,4238,49543
8747,13/10/1995,28VLU7DR0JH7RGS1MVJJ,2540,1970,4238,21394
8748,08/09/1988,22NQJWPMIWT2YIJO76BS,1526,5024,8582,30806
8749,10/11/2003,LDXITDWO0WUBXGN5QRID,3622,8319,4100,28673
8750,03/05/1982,F9BSQADPCW4OJC5B3PBG,7655,6373,6871,19671
8751,30/02/1983,0M5ADX8MY4MEMP8AWIW6,9721,4920,6079,28349
8752,14/05/1996,BJXL1LLUT6AWRSTC2091,4950,2162,1878,34352
8753,24/01/1997,SLGX9YBXP1N2TK15BCIS,3291,6012,2856,38323
8754,17/11/1997,2OPF70X77XH26NO3K217,7214,3122,4178,4079
8755,28/06/1984,USUIPGSWZ9WFJD2Y7HSK,4154,2663,9689,30904
8756,11/07/1987,7M1RUBWQSTBUS0XJVILM,1398,1619,5288,42903
8757,15/06/1989,U2TO86P8KL5VPZWPRHGP,7652,7042,5136,47852
8758,10/04/1987,C03HGLDCSLN1OEB7K6WG,5688,4093,2537,26644
8759,20/02/1998,LJZV84JK2MMAXZD84UEW,9610,2979,1090,38803
8760,05/07/1987,O9ZV9BM65IO5C0APE8B9,8499,6259,1537,40642
8761,16/11/1995,KSJPBQZCLC9I8YSXG4QC,4130,9726,4040,35000
8762,24/09/1985,YHD1E6HZQ4MFEM75ZIMS,5029,2287,3803,22175
8763,15/05/1977,SRW795DYVQ43Q1WJ11KL,2268,7705,4276,9025
8764,04/04/1977,5DSSPIBMRXCQ6QSEVRC3,5015,20,6384,49634
8765,16/03/1994,OJZCNRN28FJPKXIRPA0Z,2403,6665,6474,40621
8766,02/05/1977,1CC7N97VYXV92QZOSB9Q,7729,880,7339,11133
8767,29/02/1994,0XI5Z4TAGMGOE0P9GWUN,9313,4840,460,38592
8768,24/11/2004,KLCUTVL6OMXABCHSWBT8,9900,6727,8517,37242
8769,16/02/1995,NZSMLTFB660GVPPV16Z1,9749,9025,9223,35578
8770,09/07/1989,YRJBWC7VAJH3Z63XOMD0,368,139,4728,35212
8771,17/11/1992,GERCCXGUWTYTWEYY182F,1375,694,4808,48471
8772,16/02/2003,2E7RZKRMSDXX0UM2DO3P,8866,1150,6087,29116
8773,06/05/1993,AGE5RLB8TYM7VGVQONKP,2072,6745,7967,42119
8774,01/06/1993,4OC1AJBJ6GAL86X1XLRV,8182,5770,3866,15095
8775,30/11/1985,V3KCMOL5UKT1X20UYQ3I,8643,5469,2320,26747
8776,05/07/1984,GVIE2KUQEU90M3I58MA6,8882,2801,3964,9070
8777,11/04/1985,HP6UEC271ROUMQMB5H7S,8303,4772,764,35472
8778,03/02/1990,P706QW2EYKDG3P176JBY,6405,2649,2777,44248
8779,12/10/1994,11WP8IXL543LHS092P56,9701,2693,9556,23859
8780,16/01/1998,2Q5JMQEW6JAGGWHZRM5Q,9404,1691,4374,46998
8781,01/09/2003,0Y63X4VGZGP8R2CAHWWJ,5048,2944,251,4623
8782,13/04/1983,I9J1CA65NLPP7TXC8H50,1670,650,1985,47533
8783,26/06/1977,LWOCRCZ347YJDJPO5GRY,6616,9678,9619,36141
8784,23/04/1993,VVTIHMP63UCFM7Y60I0R,2489,5167,1378,26146
8785,10/04/1982,5ARDEHN3PF3LYEU4DEVD,8278,7394,9559,38247
8786,30/10/1999,BV54CDQWXL6YQH7RBRON,9096,2910,3705,32967
8787,30/04/1980,0AGGYICN7W3L9360CLXR,6029,1378,7534,17156
8788,22/09/1977,SR8RV5FH89XHPDOLNTMI,1267,6845,6052,49591
8789,29/08/1994,TF6GAL1VZJCFVBKSQ2SF,3523,5362,3881,17968
8790,29/09/1977,4PL5Y7SI7YWGWNR6YKML,1044,8325,2613,20219
8791,15/03/1989,KBJY73ZXR53YLJ7SPT9V,908,594,535,20037
8792,09/08/1981,0GHWULJVRRKY6U81ES6G,5295,9110,7153,41435
8793,19/08/1995,6N7FASRHJUT0AWNNJ7YC,5602,2612,4277,42007
8794,28/02/1982,N8LWWLJT003BSYZSA8TB,4728,9337,5035,35038
8795,09/02/1978,7GW5LI31LXPPPHV69WBG,1295,3107,6957,30540
8796,28/03/1984,NG2RE27NZAENVLQ3WF5Q,9631,3330,4049,44465
8797,28/11/1981,ABMXMHBDDPKZNNSCZLP5,148,3581,8775,34551
8798,11/07/1980,EQ8269YWO31JPUOUN5NT,581,4604,2936,17969
8799,19/04/1979,D864SL0GBJB18A9383DK,6355,9820,7183,25686
8800,24/05/1992,WGROQX3OBQWDO71M04NZ,3228,2925,6809,18001
8801,09/07/1993,Z3U34O8087NDW0I8ZQO1,3525,121,8762,19581
8802,30/12/1986,6MORX884N28W5JLMRLGS,7677,1175,9343,6338
8803,12/05/1997,OL7IGVQYZGVPMJICB2KL,9557,6418,3974,40288
8804,27/12/1989,JGRCGZS26APCZ3M6PIMU,337,5341,5890,42455
8805,15/05/1980,QOLFW8VQAHX3VEP4C26W,3792,234,6138,7994
8806,01/09/1982,2CZTB1MRDMXU1GQ0J1GW,5843,2207,5993,4619
8807,04/07/1998,HFZIN941K5W7CSL42T8L,5945,3778,9965,10749
8808,13/07/1985,9AJFQPE6XIYXO30347J2,6976,5836,8705,10017
8809,13/08/1994,UGL42RSQWLJ44USVVVNX,7460,9869,2813,32734
8810,30/12/1999,GNU6KB4HCYMVD4OJQWS8,5269,5949,4307,14060
8811,14/08/1983,03CCPRR50V3B77COJ4U5,4088,629,5616,19974
8812,01/03/1984,WVW7F4K1FH2MR8PBEQ36,8653,7985,804,2684
8813,28/02/1993,9XUOPYE5PVKZPM576U3J,5602,9432,9096,17010
8814,30/11/1980,9Y6Q5QWBIGIC8RWLE2XI,6025,7326,4818,4273
8815,25/11/1994,L7IP036OTUBPMOVM1ZZK,297,8220,4628,28379
8816,08/05/2000,RZUBHA8D0DFASJ8NFW3D,8654,1781,1599,7382
8817,28/11/2000,V7U3Y0U77KB9BYI9FX9J,3836,7238,5222,18973
8818,06/04/1987,81J1QLAU2MMVETP9TJR0,6255,4623,6522,4147
8819,08/04/1991,UDMZE1OWXLEEX5FWKURH,2230,6158,3676,29072
8820,09/02/1978,EX4K85VRN850QFV31EBH,572,9439,461,38620
8821,02/06/1986,X5SCR56FVGYFJC01YMFX,5438,801,942,12848
8822,10/10/2000,YOBBDS4AWIXJ6LO1IM0Q,1363,1312,991,20956
8823,20/11/1994,676YUKVATJGBH7UZY86F,1167,346,1883,20807
8824,06/07/1984,12B7UVQAY0931AAHEI1V,3854,162,5117,9050
8825,11/06/1982,NBLIC25XFVGYPH6W4W2O,2468,2883,2677,19449
8826,14/10/1997,MTT4OS39Q1FNULGYNIHA,2395,9267,1411,26185
8827,26/02/1997,3XN63I2AADAP62LX2D6P,4302,2041,3301,21220
8828,20/11/1996,0E07ETVIUNI5MF84RXB3,1207,1462,7906,13137
8829,06/04/1996,1TUQ52LQE7YFJCVJ89UN,2067,1642,853,13193
8830,26/03/1977,CHA2BTA28LWYT06BI1GO,6565,5336,8663,9247
8831,30/12/1983,09PECLXZTV671Z55GOYY,8118,1642,3288,28338
8832,22/11/1984,0YB0ZXJRZ64XCRXSVG1U,8147,3735,9984,44853
8833,03/10/1988,YIV3RUW02HWDMK60YF89,2885,2108,4994,44096
8834,01/03/2004,AEFXZ7OKP3AGRDKG3QXO,8202,2725,2525,46867
8835,09/12/1992,9EPAMPA51OTVUWQ9JL1T,3092,5959,6347,42199
8836,25/08/1999,MMYPRPH0D4OP929OHD40,4287,587,2464,10933
8837,17/02/1997,WDOK3Q19B273ORU4NQ03,401,5548,1029,26392
8838,14/01/1980,78T0ZT6BJQ80F7MH9P58,3795,337,3659,38424
8839,23/03/1998,BTTP2OY270VV3LTKSAHY,8309,300,7336,21376
8840,25/01/1978,JDBR7258R5BEK0IOB8NN,6922,7236,2631,41592
8841,16/04/1991,P3RR6Y7FL7SJMR87C4UY,4357,5292,4138,8588
8842,23/05/1996,9SLS25QUWRI1OAVB7P94,8494,4481,2415,33309
8843,29/03/1993,PX8B83G4MNRFM8L1VY06,546,9499,6718,24011
8844,03/07/1999,56F9CKSXEGXXNHFZDHKA,8766,1239,4972,2459
8845,01/01/2002,81REGIT9FIXRQ7VGV9EP,5711,9806,1294,22656
8846,07/05/1993,9JTOSQUQ0WSICTONDOGB,7376,6256,9326,8440
8847,30/10/1986,OON4ZGQI4ZJLW0TVN064,3898,1898,4703,35740
8848,07/03/1988,YCNNPRV75KAZX19CAGC8,8060,6936,8296,45839
8849,04/05/2003,8WGS4SBYMQO1KADGNV5K,2506,5723,5118,39342
8850,19/07/1984,BOVE8ICPXWRTMD7E94YG,7454,378,7420,1471
8851,26/05/1985,TK1ZCJCJA9LD8K1V99Q3,2495,9157,2912,14600
8852,24/03/2001,IKZYXPHM9J0JHJAC7MSP,6669,6716,7347,42176
8853,22/03/1999,XU2PIY1GZR3BUNVEPRUO,2889,5374,3721,15125
8854,09/06/1982,ZOA6NBLX9SF3QOR9GXJJ,4963,2728,9012,9760
8855,04/01/1989,55HQL2Y8YYSBAH0I4BX1,6218,7131,7132,36052
8856,03/04/2000,R0RKVGAA63B4LLWLYW2L,7217,4746,4304,32682
8857,29/03/1989,SEKZHN26VWTMRIUJRMBZ,4279,3137,6188,25344
8858,06/07/1988,O6SY2ZHWVK4D5NP17HAY,8810,9643,2951,1581
8859,23/11/1998,XEC0YY5ESLLY1GLPMGPB,3527,6215,309,27200
8860,05/06/1989,WS1ZTGEHAICU7ZPPB0NM,1599,6667,2943,3090
8861,08/12/1992,9RFK5TEIUUMB77QH8ZVJ,6201,9791,5763,18400
8862,08/05/1991,MMOMFW3H8CQ5UKXNEUOR,3047,5102,500,4349
8863,28/10/1995,P4MDWGISE0HDYZH3QAER,6980,9165,7543,23859
8864,28/04/1992,EUDZ9D5WAO3XF5MARE49,8008,1718,2240,24790
8865,20/10/1985,Y8214ZDJYI37W1HVFKU2,9285,4202,2009,42109
8866,21/07/1978,RKDKPLXUWKF582CPTJFZ,9756,8615,1632,9135
8867,02/10/1990,YLU2LLUPASL2X87FERZT,6413,6494,9560,47553
8868,10/12/1977,730AKITCI1XW6YWNMA7J,9048,8602,2807,6030
8869,07/07/2002,8F0BOVSYXTZCAJJUEIIA,3736,6132,6762,23822
8870,06/04/2002,23KJVADY9VX79N1UEKTK,3359,6180,993,33178
8871,18/02/2002,49YUU4B8J9Q09D23ZE1V,1384,9791,1211,48459
8872,09/03/1984,57J1EAR63Q9R7UO6GQ09,259,9301,8486,4799
8873,17/03/1986,U1YIE5H4VQMQDH49V36K,6800,9673,7654,40940
8874,24/04/1977,HXCLHUCU5L9H6CZGVTI3,4557,4067,9758,47951
8875,30/02/1984,L442DPJT0SIR4LE3L3TD,3617,6081,3141,22724
8876,08/03/1991,5FEYKQ4NZRCU0YLYGW4E,7367,7926,4850,31012
8877,12/01/1987,UBGNR71BTBH6VPWK1H5O,6042,5556,5898,45778
8878,28/10/1992,RGFBINVGKIEHC1ZWZDRI,4964,3444,8415,2934
8879,17/07/1987,YQOXKOT6JM0UW2E1EG20,1371,4830,8522,40151
8880,08/02/1984,48ACYGCUY8OR38GPRC40,846,2806,4031,17509
8881,08/07/1988,70SZ6UYFXHCPNW18P6WX,4221,6540,6805,28602
8882,02/04/1987,CU4J0F105NRNAPAJN8CL,2007,6420,3242,6872
8883,05/10/1979,OSJVAPN3336492AAI6L8,8049,1743,4800,22464
8884,06/04/1981,6KND6V4N5WWNLWHWA29X,2592,5658,1707,43681
8885,02/07/1989,SQKU0T1RJ63WPILKQQJB,4061,1465,6396,28639
8886,20/12/1998,VWR5JY5LED935RH9W30X,4718,6200,5352,2138
8887,02/09/1978,QHWBJH07E3R24XDT057U,8099,5234,2082,35261
8888,01/03/2003,9COJWL56CW2YHDMHSQT7,3648,5661,7181,40279
8889,17/09/1994,L467LP764HAQMSRB1LRO,5044,6805,791,19593
8890,08/10/1997,K0YY89815YE1C9PRAVPV,5472,5313,9367,1499
8891,07/12/1977,29CCMUTFB5JERJQ8KVPH,5309,3196,1717,18466
8892,21/03/1997,XAWD9NMR75U4CVD90B6M,398,6889,7637,15659
8893,24/09/2004,COZ7K3FA4FWQT26RSRW4,2201,1022,741,2884
8894,08/08/1980,YF1T1A6131ZMJPJTFP00,3143,9741,2593,29383
8895,12/03/1986,KPCO22THXXHOPOVN97U3,3829,2994,6819,31381
8896,05/03/1977,2LAX660S4OHSNE1VM3SZ,9978,4409,5560,26014
8897,22/03/1993,1PRZDZHUY89ASPDAET6N,1151,4831,9517,42082
8898,18/08/1983,02KR2M1HGD5NVYOAH4VY,7245,6882,8800,3311
8899,01/10/1981,2GLI59ZQXQ6GIT67NRZY,6707,1731,3272,43004
8900,22/09/1981,ILNCWEF93FU6C53GT8KY,8200,8045,497,15115
8901,29/09/1981,EAI5LBX0ZG0SVZZZ2GQA,8973,1315,767,30950
8902,29/02/1993,IMMMWNHYQO8DG8WTJTDB,2414,988,3359,41358
8903,05/11/1989,1TYB97DN21QTSZ3RXLZL,1052,8490,8967,6847
8904,24/11/1997,PL5RRUUQ0QKWZ03ELG4F,4473,2174,9924,22360
8905,27/12/1987,KJZ8BD8BDL0OEIWX0PVV,9175,9962,3708,46706
8906,10/08/1998,1BP640GIBN2XV7SH69C3,6465,4894,453,24820
8907,27/02/2004,9KJT9FLQCPR1V6NVVOIR,1320,9810,3832,9265
8908,23/06/2000,3ZWOXSN8ZW58OL7APDMW,7143,3420,1766,2557
8909,25/01/1994,BS1I13BJXY0EYHMERHEJ,2842,4163,9019,33103
8910,15/11/2002,NZRLAKNOFDLTTLG1Z43G,7886,7067,6768,43297
8911,05/08/1990,HYH4TAMU2ET93OZF2L6B,5716,3568,4113,16012
8912,01/09/1990,4HN80ZZBJAIJ484W41WH,9559,4755,8267,33934
8913,26/05/1993,SW7APOQM24O98L0LDEIU,4106,3600,3130,5150
8914,16/05/2000,Z378BKJ2CIWXFJKNKZYL,2916,258,823,13146
8915,09/08/1992,6L71UAQFGA25HCEJ9N4R,1579,8185,3350,27672
8916,01/11/1981,A3OZTZWO6FIGCW3Y2F58,2629,3582,7441,31026
8917,01/05/2002,TG3CX7DM5ECUX0MT2I6N,7780,699,9567,23565
8918,02/02/1989,VJABV5G014NB8PWCSB50,7331,7794,7294,8043
8919,09/03/1988,LOUDSD2WBH0JNIVUFF55,2706,9980,6547,7983
8920,28/09/1984,WO3TQYBV0K0V9879TX2M,5805,1482,8351,9275
8921,01/06/2002,M5Y1IBIG5F4B6VL4EZ8Y,6097,5379,6541,1400
8922,15/07/1984,G7TSF4ZRH30KMVGNZZPK,8703,3638,9990,29762
8923,30/12/2002,QXLSE6H67N2JYXAUFGY9,8739,9735,8332,19644
8924,21/04/1977,GKQK2S946MDGOTRAVWMH,8450,2516,9812,4933
8925,18/02/1982,BXYY2239HWT7ATX0YHJP,5259,561,2217,14100
8926,28/07/1997,Z3M15TWKFX20JAKUXP4L,6901,1538,5273,29528
8927,29/07/1992,BCDYWW0GTMUN37UD93PM,7246,6891,3817,37237
8928,24/09/2003,8HEZQ0R0XC2856ECNP2Z,9163,2803,5582,7803
8929,19/10/2002,2HBQ5O439UUOWS3P4HUF,5466,3151,3716,8668
8930,08/09/2003,ZPV4BH2D3LBOT1YR1QQN,9697,76,4731,35178
8931,03/05/1997,WF5T6NGN72GND2MJG1OB,5602,4228,1625,19663
8932,08/03/1979,I6GT9EE3XXGB6F2MUFER,4901,6122,9383,7394
8933,24/05/1977,KP9JBMPN4ZVKJZRBXUWL,5127,4318,5155,7779
8934,11/10/1993,AVQJXXHMX1O1HVM3927Q,8358,7827,2634,17759
8935,20/08/1979,PKMKXDI4F9M2RH4VDBBX,3408,5299,4140,26454
8936,07/10/1987,97BNHRR438C84AJGM8AT,4901,1493,3724,34003
8937,02/12/1982,QG8NDI55S20WR56PL385,1889,6820,1029,18394
8938,16/08/1993,W6U2UN5P1TKA7GMEVSLQ,5082,7022,8751,13239
8939,01/12/1998,XREY1A3LVR8MQMB467MW,1061,7162,1250,26933
8940,22/05/2004,W8SQVPN9C6IZ02DXPCNC,6895,9573,2533,28444
8941,18/12/1999,E99GJGRSS46B5VRVILJ6,6960,4166,8668,13225
8942,10/10/1980,HKSFUASCCNM0UD6AGN43,6705,8762,8293,18445
8943,04/07/1986,AEZSP9NP080ZAHBDRWOV,6565,9230,1272,42738
8944,09/04/1998,LF2IJ586OGHKIEGVUUJY,3762,4193,725,32324
8945,27/12/1990,ORJ44NMDLJR9AQIGG45O,5000,5873,9587,28011
8946,20/04/1990,0OC9T5GJTFSY3EFFBJRM,1558,2567,4497,49866
8947,08/11/1987,QUZS2MKFAJ4AX4BO6GY2,485,2368,6716,38238
8948,18/12/1996,0TBG9M8XW7IQO1G97I3C,6922,5558,9974,20755
8949,09/02/1988,N55ECTFLTEJL2THXTLOS,999,4493,7652,5539
